URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/matsouleh/status/1659980939622256641,2023-05-20 17:54:31+00:00,@Ganjaran_app @ganjarpranowo @prabowo @aniesbaswedan @ekokuntadhi1 Tapi emang makin yakin sih pak ganjar bisa jadi presiden,1.65998E+18,0,0,0,0,1.65987E+18,in,,,,0,matsouleh
https://twitter.com/IyukTanjung/status/1659980860291170304,2023-05-20 17:54:12+00:00,"@democrazymedia Dan setelah Jokowi lengser ternyata tak diadili, jika penggantinya Ganjar pasti dituduh penyebabnya, tapi jika penggantinya Anies pasti disuruh tunggu dulu dan lagi cari bukti. 🤣🤣🤣🤣",1.65998E+18,0,0,1,0,1.65986E+18,in,,,,0,IyukTanjung
https://twitter.com/adammursie/status/1659980807262597121,2023-05-20 17:54:00+00:00,@Ganjaran_app @ekokuntadhi1 @ganjarpranowo sangat berharap pak ganjar jadi presiden,1.65998E+18,0,0,0,0,1.65983E+18,in,,,,0,adammursie
https://twitter.com/arihndoko/status/1659980574428372992,2023-05-20 17:53:04+00:00,"@hennydya_l ganjar kalah 😆😆😆, ganjar cocok jadi presiden palestine karna lebih memperjuangkan negara org daripada negara sendiri 🤣",1.65998E+18,0,0,1,0,1.65994E+18,in,,,,0,arihndoko
https://twitter.com/Juju57822891/status/1659980558133329921,2023-05-20 17:53:00+00:00,"@ganjarpranowo @PDI_Perjuangan Coba Klo anies masih menjabat gubernur dan kampanye spt ganjar wara wiri 
Anies habis di bantai",1.65998E+18,0,0,0,0,1.65989E+18,in,,,,0,Juju57822891
https://twitter.com/Whyudi_G/status/1659980457512153088,2023-05-20 17:52:36+00:00,"Alhamdulillah, tgl 20/05/23 sewaktu saya tidur mimpi bertemu &amp; ngobrol dengan Pak Ganjar Pranowo, semoga ini suatu isyarat yang baik. Amin ya ALLAH",1.65998E+18,0,0,0,0,1.65998E+18,in,,,,0,Whyudi_G
https://twitter.com/masyogua/status/1659980186815975424,2023-05-20 17:51:32+00:00,@Ganjaran_app Memantau proyek pasti dilakukan pak ganjar sih,1.65998E+18,0,0,0,0,1.65992E+18,in,,,,0,masyogua
https://twitter.com/BrabarZeto/status/1659980137780359170,2023-05-20 17:51:20+00:00,@Yulia_NS79 Si Hasyim ini klo kita kick balik gimana ya? Ya ngga apa apa kita kick balik aja..dia ngomongin Ganjar trs anak Prabowo itu normal gitu? Klo si Anis mah ngga usah di omongin cacat luar dalam...,1.65998E+18,2,0,3,0,1.65996E+18,in,,,,0,BrabarZeto
https://twitter.com/lutung_monyet/status/1659980112237068291,2023-05-20 17:51:14+00:00,@PDI_Perjuangan Prestasi si ganjar apa woyyyyyy udah 10thn ga ada apa apanya isinya sampah semua woyyyyyy,1.65998E+18,0,0,0,0,1.65908E+18,in,,,,0,lutung_monyet
https://twitter.com/masyogua/status/1659980074802876416,2023-05-20 17:51:05+00:00,@Ganjaran_app Karena banyak wong cilik yang terbantu sama pak ganjar,1.65998E+18,0,0,0,0,1.6599E+18,in,,,,0,masyogua
https://twitter.com/regiwiraaa/status/1659979680328597504,2023-05-20 17:49:31+00:00,@Ganjaran_app @ekokuntadhi1 @ganjarpranowo kagum banget banyak yang menyukai pak ganjar ini,1.65998E+18,0,0,0,0,1.65983E+18,in,,,,0,regiwiraaa
https://twitter.com/kurusetra91/status/1659979503479984128,2023-05-20 17:48:49+00:00,"@Restty_cayah @Bims_D_Boy @ganjarpranowo Ayah sj mgkin kgak brani aplgi ganjar, lari dluan tahh !!! 😂😜",1.65998E+18,0,0,0,0,1.6599E+18,in,,,,0,kurusetra91
